transaction_date;month_name;month_id;day_name;day_number;trans_count;products_sold;product_category;product_detail;product_type;store_location;time_bucket;Total_revenue
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Bakery;Scottish Cream Scone ;Scone;Lower Manhattan;Morning;36
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Lower Manhattan;Morning;17,5
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Bakery;Almond Croissant;Pastry;Lower Manhattan;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Astoria;Morning;14,7
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Scottish Cream Scone ;Scone;Astoria;Morning;13,5
2023/06/13;Jun;2023-Jun;Tue;3;12;12;Bakery;Chocolate Croissant;Pastry;Lower Manhattan;Morning;45
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Astoria;Morning;52
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Latte;Barista Espresso;Lower Manhattan;Morning;33,75
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Flavours;Chocolate syrup;Regular syrup;Lower Manhattan;Morning;10,4
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Bakery;Ginger Scone;Scone;Lower Manhattan;Morning;6,5
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Tea;English Breakfast Lg;Brewed Black tea;Lower Manhattan;Morning;27
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Astoria;Morning;14
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Bakery;Oatmeal Scone;Scone;Astoria;Morning;15
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Astoria;Morning;42
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Tea;English Breakfast Rg;Brewed Black tea;Lower Manhattan;Morning;27,5
2023/06/13;Jun;2023-Jun;Tue;3;10;10;Coffee;Cappuccino;Barista Espresso;Lower Manhattan;Morning;67,5
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Lower Manhattan;Morning;30
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Bakery;Chocolate Croissant;Pastry;Astoria;Morning;33,75
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Astoria;Morning;30
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Flavours;Hazelnut syrup;Regular syrup;Lower Manhattan;Morning;11,2
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;9,3
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Ethiopia Lg;Gourmet brewed coffee;Astoria;Morning;7
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Peppermint Rg;Brewed herbal tea;Astoria;Morning;10
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Tea;Peppermint Lg;Brewed herbal tea;Lower Manhattan;Morning;27
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Ethiopia Sm;Gourmet brewed coffee;Astoria;Morning;24,2
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Chocolate Chip Biscotti;Biscotti;Astoria;Morning;10,5
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Earl Grey Rg;Brewed Black tea;Lower Manhattan;Morning;17,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Lower Manhattan;Morning;28,5
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Lower Manhattan;Morning;26,95
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Loose Tea;Traditional Blend Chai;Chai tea;Lower Manhattan;Morning;8,95
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Bakery;Ginger Biscotti;Biscotti;Lower Manhattan;Morning;3,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Ginger Biscotti;Biscotti;Astoria;Morning;10,5
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Lower Manhattan;Morning;27,5
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Tea;Peppermint Lg;Brewed herbal tea;Astoria;Morning;27
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Earl Grey Lg;Brewed Black tea;Astoria;Morning;12
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Flavours;Carmel syrup;Regular syrup;Astoria;Morning;4,8
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Lower Manhattan;Morning;16
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Astoria;Morning;13,5
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Earl Grey Lg;Brewed Black tea;Lower Manhattan;Morning;27
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Astoria;Morning;6,2
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Lower Manhattan;Morning;48,75
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Serenity Green Tea Lg;Brewed Green tea;Astoria;Morning;24
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Ginger Scone;Scone;Astoria;Morning;9,75
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Astoria;Morning;26,25
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Ethiopia Sm;Gourmet brewed coffee;Lower Manhattan;Morning;13,2
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Lower Manhattan;Morning;5,6
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Bakery;Jumbo Savory Scone;Scone;Astoria;Morning;3,75
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;36
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Bakery;Chocolate Chip Biscotti;Biscotti;Lower Manhattan;Morning;24,5
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Cappuccino Lg;Barista Espresso;Astoria;Morning;17
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Coffee;Brazilian Rg;Organic brewed coffee;Lower Manhattan;Morning;12
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Flavours;Chocolate syrup;Regular syrup;Astoria;Morning;4
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Lower Manhattan;Morning;7,5
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Tea;Earl Grey Lg;Brewed Black tea;Hell's Kitchen;Morning;42
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Hell's Kitchen;Morning;18,6
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Brazilian Lg;Organic brewed coffee;Lower Manhattan;Morning;21
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;12,4
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Cappuccino;Barista Espresso;Hell's Kitchen;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;11;11;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Hell's Kitchen;Morning;47,5
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Hell's Kitchen;Morning;40,5
2023/06/13;Jun;2023-Jun;Tue;3;10;10;Bakery;Chocolate Croissant;Pastry;Hell's Kitchen;Morning;37,5
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Tea;Peppermint Rg;Brewed herbal tea;Hell's Kitchen;Morning;32,5
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Tea;Earl Grey Rg;Brewed Black tea;Hell's Kitchen;Morning;27,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Loose Tea;Spicy Eye Opener Chai;Chai tea;Hell's Kitchen;Morning;10,95
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Astoria;Morning;27,9
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Tea;Serenity Green Tea Lg;Brewed Green tea;Lower Manhattan;Morning;21
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Bakery;Croissant;Pastry;Lower Manhattan;Morning;24,5
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Hell's Kitchen;Morning;31,85
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Bakery;Jumbo Savory Scone;Scone;Hell's Kitchen;Morning;26,25
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Brazilian Sm;Organic brewed coffee;Hell's Kitchen;Morning;26,4
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Coffee;Ouro Brasileiro shot;Barista Espresso;Hell's Kitchen;Morning;45
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Hell's Kitchen;Morning;20
2023/06/13;Jun;2023-Jun;Tue;3;10;10;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Hell's Kitchen;Morning;36
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Tea;Peppermint Lg;Brewed herbal tea;Hell's Kitchen;Morning;9
2023/06/13;Jun;2023-Jun;Tue;3;10;10;Tea;English Breakfast Rg;Brewed Black tea;Hell's Kitchen;Morning;35
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Hell's Kitchen;Morning;25
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Astoria;Morning;12
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Hell's Kitchen;Morning;39
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Brazilian Lg;Organic brewed coffee;Hell's Kitchen;Morning;38,5
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Hell's Kitchen;Morning;20,4
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Ethiopia Lg;Gourmet brewed coffee;Hell's Kitchen;Morning;28
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Coffee;Espresso shot;Barista Espresso;Hell's Kitchen;Morning;48
2023/06/13;Jun;2023-Jun;Tue;3;12;12;Flavours;Carmel syrup;Regular syrup;Hell's Kitchen;Morning;14,4
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Lower Manhattan;Morning;16
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Astoria;Morning;10,2
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Coffee;Ethiopia Rg;Gourmet brewed coffee;Hell's Kitchen;Morning;9
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Astoria;Morning;20
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Bakery;Hazelnut Biscotti;Biscotti;Astoria;Morning;19,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Brazilian Rg;Organic brewed coffee;Astoria;Morning;12
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Bakery;Cranberry Scone;Scone;Hell's Kitchen;Morning;16,25
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Serenity Green Tea Rg;Brewed Green tea;Hell's Kitchen;Morning;12,5
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Loose Tea;Peppermint;Herbal tea;Hell's Kitchen;Morning;17,9
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Tea;Serenity Green Tea Lg;Brewed Green tea;Hell's Kitchen;Morning;39
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;English Breakfast Lg;Brewed Black tea;Hell's Kitchen;Morning;15
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Bakery;Oatmeal Scone;Scone;Hell's Kitchen;Morning;15
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Loose Tea;Morning Sunrise Chai;Chai tea;Hell's Kitchen;Morning;9,5
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Lower Manhattan;Morning;40,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Lemon Grass Lg;Brewed herbal tea;Astoria;Morning;15
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Brazilian Sm;Organic brewed coffee;Lower Manhattan;Morning;19,8
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Morning;22
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Espresso Roast;Espresso Beans;Lower Manhattan;Morning;14,75
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Columbian Medium Roast;Gourmet Beans;Hell's Kitchen;Morning;15
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Flavours;Hazelnut syrup;Regular syrup;Hell's Kitchen;Morning;10,4
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Organic Decaf Blend;Organic Beans;Hell's Kitchen;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Bakery;Almond Croissant;Pastry;Hell's Kitchen;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Croissant;Pastry;Hell's Kitchen;Morning;10,5
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Morning;11,25
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Bakery;Chocolate Chip Biscotti;Biscotti;Hell's Kitchen;Morning;7
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Coffee;Latte;Barista Espresso;Hell's Kitchen;Morning;45
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Hell's Kitchen;Morning;5,6
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Coffee;Brazilian Rg;Organic brewed coffee;Hell's Kitchen;Morning;33
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Branded;I Need My Bean! T-shirt;Clothing;Lower Manhattan;Morning;28
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Lower Manhattan;Morning;12,75
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Bakery;Scottish Cream Scone ;Scone;Hell's Kitchen;Morning;31,5
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Bakery;Oatmeal Scone;Scone;Lower Manhattan;Morning;12
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;24
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Tea;Lemon Grass Lg;Brewed herbal tea;Hell's Kitchen;Morning;18
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Tea;Earl Grey Rg;Brewed Black tea;Astoria;Morning;5
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Bakery;Hazelnut Biscotti;Biscotti;Lower Manhattan;Morning;13
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Hell's Kitchen;Morning;33,25
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Morning;21
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Bakery;Hazelnut Biscotti;Biscotti;Hell's Kitchen;Morning;6,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Cappuccino Lg;Barista Espresso;Hell's Kitchen;Morning;17
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Ethiopia Lg;Gourmet brewed coffee;Lower Manhattan;Morning;45,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Jumbo Savory Scone;Scone;Lower Manhattan;Morning;11,25
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Astoria;Morning;10
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Morning;12,5
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Latte Rg;Barista Espresso;Hell's Kitchen;Morning;51
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;16
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;48
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Latte Rg;Barista Espresso;Lower Manhattan;Morning;46,75
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Flavours;Chocolate syrup;Regular syrup;Hell's Kitchen;Morning;3,2
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Hell's Kitchen;Morning;60
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Packaged Chocolate;Sustainably Grown Organic;Organic Chocolate;Hell's Kitchen;Morning;7,6
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Hell's Kitchen;Morning;14
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Peppermint Rg;Brewed herbal tea;Lower Manhattan;Morning;20
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Brazilian Lg;Organic brewed coffee;Astoria;Morning;35
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Hell's Kitchen;Morning;35
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Cappuccino;Barista Espresso;Astoria;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Flavours;Hazelnut syrup;Regular syrup;Astoria;Morning;1,6
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Bakery;Ginger Scone;Scone;Hell's Kitchen;Morning;3,25
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Espresso Roast;Espresso Beans;Hell's Kitchen;Morning;14,75
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Loose Tea;Serenity Green Tea;Green tea;Lower Manhattan;Morning;9,25
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Bakery;Cranberry Scone;Scone;Astoria;Morning;3,25
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Primo Espresso Roast;Espresso Beans;Hell's Kitchen;Morning;20,45
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Astoria;Morning;7,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Hell's Kitchen;Morning;7,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Ethiopia;Gourmet Beans;Hell's Kitchen;Morning;21
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;Serenity Green Tea Rg;Brewed Green tea;Lower Manhattan;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Branded;I Need My Bean! Latte cup;Housewares;Lower Manhattan;Morning;14
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Packaged Chocolate;Chili Mayan;Drinking Chocolate;Lower Manhattan;Morning;26,66
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Latte Rg;Barista Espresso;Astoria;Morning;8,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Packaged Chocolate;Dark chocolate;Drinking Chocolate;Hell's Kitchen;Morning;6,4
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Loose Tea;Traditional Blend Chai;Chai tea;Hell's Kitchen;Morning;8,95
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Ethiopia Sm;Gourmet brewed coffee;Hell's Kitchen;Morning;13,2
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Lemon Grass Rg;Brewed herbal tea;Astoria;Morning;12,5
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Tea;Lemon Grass Lg;Brewed herbal tea;Lower Manhattan;Morning;9
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Hell's Kitchen;Morning;18
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Lower Manhattan;Morning;6
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Bakery;Ginger Biscotti;Biscotti;Hell's Kitchen;Morning;7
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Civet Cat;Premium Beans;Hell's Kitchen;Morning;45
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee beans;Brazilian - Organic;Organic Beans;Hell's Kitchen;Morning;18
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Lower Manhattan;Afternoon;59,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Jumbo Savory Scone;Scone;Lower Manhattan;Afternoon;11,25
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Afternoon;14
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Lower Manhattan;Afternoon;5
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Loose Tea;Peppermint;Herbal tea;Lower Manhattan;Afternoon;17,9
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Hell's Kitchen;Afternoon;22,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Hell's Kitchen;Afternoon;4,9
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Astoria;Afternoon;3
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Astoria;Afternoon;5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Tea;Earl Grey Rg;Brewed Black tea;Lower Manhattan;Afternoon;5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Lower Manhattan;Afternoon;6
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Brazilian Lg;Organic brewed coffee;Lower Manhattan;Afternoon;17,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Bakery;Scottish Cream Scone ;Scone;Lower Manhattan;Afternoon;4,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Latte Rg;Barista Espresso;Lower Manhattan;Afternoon;25,5
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Lower Manhattan;Afternoon;4
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Afternoon;12,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Bakery;Chocolate Chip Biscotti;Biscotti;Hell's Kitchen;Afternoon;3,5
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Brazilian Rg;Organic brewed coffee;Astoria;Afternoon;18
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Hell's Kitchen;Afternoon;27
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Cappuccino;Barista Espresso;Lower Manhattan;Afternoon;7,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Flavours;Carmel syrup;Regular syrup;Lower Manhattan;Afternoon;2,4
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Lower Manhattan;Afternoon;12,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Lower Manhattan;Afternoon;6,2
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Flavours;Hazelnut syrup;Regular syrup;Lower Manhattan;Afternoon;1,6
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Tea;Serenity Green Tea Rg;Brewed Green tea;Lower Manhattan;Afternoon;5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Cappuccino Lg;Barista Espresso;Lower Manhattan;Afternoon;4,25
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Flavours;Chocolate syrup;Regular syrup;Lower Manhattan;Afternoon;5,6
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Bakery;Croissant;Pastry;Lower Manhattan;Afternoon;14
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Coffee;Espresso shot;Barista Espresso;Astoria;Afternoon;6
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Flavours;Carmel syrup;Regular syrup;Astoria;Afternoon;0,8
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Astoria;Afternoon;10
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Tea;Lemon Grass Rg;Brewed herbal tea;Astoria;Afternoon;15
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Astoria;Afternoon;6,2
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Astoria;Afternoon;3,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Bakery;Ginger Scone;Scone;Astoria;Afternoon;3,25
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Coffee;Brazilian Rg;Organic brewed coffee;Hell's Kitchen;Afternoon;9
2023/06/13;Jun;2023-Jun;Tue;3;2;2;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Astoria;Afternoon;8
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Astoria;Afternoon;7,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Almond Croissant;Pastry;Astoria;Afternoon;11,25
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Tea;English Breakfast Rg;Brewed Black tea;Astoria;Afternoon;22,5
2023/06/13;Jun;2023-Jun;Tue;3;1;1;Coffee;Cappuccino;Barista Espresso;Hell's Kitchen;Afternoon;7,5
